"Id","LotFrontage","LotArea","BldgType","OverallQual","OverallCond","FullBath","HalfBath","TotRmsAbvGrd","YearBuilt","TotalBsmtSF","BedroomAbvGr","Heating","CentralAir","GrLivArea","PoolArea","YrSold","SalePrice","Age","BldgType_1Fam","BldgType_TwnhsE","Heating_GasA","Heating_GasW","CentralAir_Y"
206,67,10846,"TwnhsE",7,5,1,0,8,1957,1868,2,"GasA","Y",1442,0,2006,177325.090929919,66,0,1,1,0,1
207,59,6960,"1Fam",5,6,2,1,6,1963,861,2,"GasA","N",1308,0,2009,98507.5807788273,60,1,0,1,0,0
208,55,17140,"1Fam",6,6,1,0,6,1961,1029,2,"GasA","Y",1252,0,2006,160717.093323589,62,1,0,1,0,1
209,53,8405,"2fmCon",8,5,2,0,8,1953,813,3,"GasA","Y",965,0,2006,174410.703961237,70,0,0,1,0,1
210,43,10593,"1Fam",5,8,2,0,6,1953,1844,3,"GasA","N",1510,0,2009,158839.760562257,70,1,0,1,0,0
211,70,21780,"2fmCon",3,6,1,1,6,1997,864,3,"GasA","Y",1086,0,2008,150949.152965877,26,0,0,1,0,1
212,69.3790508556864,6600,"1Fam",7,7,1,1,7,1971,955,4,"GasA","Y",951,0,2010,141095.191914844,52,1,0,1,0,1
213,69.3790508556864,2651,"1Fam",5,4,1,0,7,1995,1563,3,"GasA","Y",1796,0,2008,194819.031158105,28,1,0,1,0,1
214,79,10007,"1Fam",7,7,2,0,10,1978,864,3,"GasA","Y",2417,0,2009,267685.865274517,45,1,0,1,0,1
215,64,9100,"TwnhsE",7,5,2,1,5,1952,715,3,"GasA","Y",1839,0,2008,196795.604363114,71,0,1,1,0,1
216,69.3790508556864,10570,"1Fam",7,5,2,0,5,1925,1149,3,"GasA","N",2730,0,2006,240204.083258165,98,1,0,1,0,0
217,47,9571,"Twnhs",7,9,1,1,6,1977,1181,3,"GasA","Y",825,0,2007,153527.798880111,46,0,0,1,0,1
218,69.3790508556864,11409,"1Fam",7,5,1,0,5,2003,1484,3,"GasA","Y",1471,0,2007,200806.391905899,20,1,0,1,0,1
219,134,11787,"1Fam",7,5,1,0,9,1990,1244,3,"GasA","Y",1204,0,2010,206512.137878234,33,1,0,1,0,1
220,95,10005,"1Fam",4,5,2,0,5,2005,1064,2,"GasA","Y",1442,0,2007,160018.122750074,18,1,0,1,0,1
221,65,7851,"1Fam",6,6,2,0,8,2002,1164,2,"GasA","Y",1165,0,2007,184754.730211333,21,1,0,1,0,1
222,91,8400,"1Fam",5,6,2,1,10,1916,1494,3,"GasA","Y",952,0,2007,112019.006666933,107,1,0,1,0,1
223,70,8760,"1Fam",6,5,1,1,4,2000,960,3,"GasA","Y",1034,0,2006,151084.906137129,23,1,0,1,0,1
224,66,10800,"1Fam",5,6,2,0,7,1958,816,1,"GasA","Y",1094,0,2006,119082.520364204,65,1,0,1,0,1
225,69.3790508556864,10656,"1Fam",5,5,1,1,8,1970,1389,3,"GasA","Y",1203,0,2008,132646.41195064,53,1,0,1,0,1
226,60,9196,"1Fam",5,5,1,0,6,1996,728,3,"GasA","Y",1111,0,2008,145669.387677466,27,1,0,1,0,1
227,79,14115,"Twnhs",5,5,2,1,6,1920,530,3,"GasA","Y",1960,0,2009,158316.627730331,103,0,0,1,0,1
228,75,7990,"1Fam",7,6,2,1,5,1954,689,3,"GasA","Y",1548,0,2006,198585.909129907,69,1,0,1,0,1
229,60,8121,"1Fam",7,5,1,0,6,1916,804,1,"GasA","Y",1973,0,2008,174431.786541144,107,1,0,1,0,1
230,72,9525,"1Fam",6,5,2,0,5,2004,991,3,"GasA","Y",1220,0,2008,194664.726013245,19,1,0,1,0,1
231,24,7758,"1Fam",8,5,1,0,7,2000,483,3,"GasA","Y",2270,0,2007,219152.942250565,23,1,0,1,0,1
232,70,11600,"Duplex",6,5,2,0,6,1972,654,3,"GasA","Y",2192,0,2008,176134.081480441,51,0,0,1,0,1
233,69.3790508556864,8246,"Twnhs",5,6,2,0,7,1882,1056,3,"GasA","Y",1547,0,2009,153246.872446658,141,0,0,1,0,1
234,90,8123,"1Fam",5,5,2,1,6,1940,860,2,"GasA","Y",2138,0,2006,143584.30241617,83,1,0,1,0,1
235,91,10625,"1Fam",8,5,2,0,5,1958,686,4,"GasA","Y",1034,0,2007,166105.624826119,65,1,0,1,0,1
236,65,10140,"1Fam",6,6,3,0,10,1959,720,3,"GasA","Y",864,0,2007,93623.5184667555,64,1,0,1,0,1
237,75,11228,"TwnhsE",5,5,2,0,7,2006,1040,3,"GasA","Y",1376,0,2007,132057.890806631,17,0,1,1,0,1
238,137,1526,"1Fam",7,6,1,1,6,1955,680,4,"GasA","Y",1224,0,2009,125292.808953931,68,1,0,1,0,1
239,67,9236,"1Fam",8,5,2,0,10,1954,768,3,"GasA","Y",1855,0,2010,206207.666610228,69,1,0,1,0,1
240,91,8004,"1Fam",6,5,2,1,6,1986,1572,2,"GasA","N",1756,0,2007,211473.316775469,37,1,0,1,0,0
241,69.3790508556864,8740,"1Fam",8,5,2,1,10,2004,1086,2,"GasA","Y",1707,0,2010,216969.93000949,19,1,0,1,0,1
242,50,7134,"1Fam",8,5,2,1,6,1976,1431,3,"GasA","Y",792,0,2007,203740.062664126,47,1,0,1,0,1
243,69.3790508556864,8064,"1Fam",6,6,2,0,6,2004,1368,6,"GasA","Y",1200,0,2007,183065.062717064,19,1,0,1,0,1
244,90,10762,"1Fam",6,5,1,0,7,1959,896,4,"GasA","Y",1790,0,2010,92851.8816056344,64,1,0,1,0,1
245,70,9200,"1Fam",7,7,2,0,8,1965,650,1,"GasA","Y",1181,0,2007,126384.541458522,58,1,0,1,0,1
246,60,8012,"1Fam",6,5,2,1,5,1997,1145,3,"GasA","Y",912,0,2008,131502.783646653,26,1,0,1,0,1
247,60,12692,"1Fam",6,8,2,1,6,1880,864,3,"GasA","Y",1269,0,2006,143387.017164052,143,1,0,1,0,1
248,75,10800,"TwnhsE",6,5,2,1,4,2000,1258,3,"GasA","Y",2097,0,2008,198518.551937261,23,0,1,1,0,1
249,74,4251,"1Fam",6,5,2,0,6,1925,504,4,"GasA","Y",1116,0,2007,73291.8581112565,98,1,0,1,0,1
250,83,14450,"1Fam",7,5,1,0,7,1980,1606,1,"GasA","Y",1218,0,2009,204392.355818173,43,1,0,1,0,1
251,24,10000,"TwnhsE",6,5,1,0,7,1923,983,1,"GasA","Y",912,0,2006,72698.2177308171,100,0,1,1,0,1
252,86,4750,"TwnhsE",5,5,2,0,7,1970,816,3,"GasA","Y",1039,0,2008,75530.2307353282,53,0,1,1,0,1
253,92,9291,"1Fam",7,5,2,1,8,1915,747,2,"GasA","Y",1576,0,2007,137569.314218416,108,1,0,1,0,1
254,80,5500,"1Fam",7,6,2,0,6,1923,864,3,"GasA","Y",848,0,2006,151325.368987494,100,1,0,1,0,1
255,74,4928,"1Fam",8,5,2,0,5,1996,1187,3,"GasA","Y",1092,0,2008,147919.054424925,27,1,0,1,0,1
256,60,9450,"1Fam",5,6,2,0,10,1970,1390,4,"GasA","Y",1041,0,2006,140720.44445623,53,1,0,1,0,1
257,24,4435,"1Fam",9,5,1,0,4,1953,644,4,"GasA","Y",1344,0,2009,210429.26358311,70,1,0,1,0,1
258,67,1890,"1Fam",4,7,2,0,7,1941,660,3,"GasA","Y",1200,0,2009,76303.0245885262,82,1,0,1,0,1
259,66,8760,"1Fam",6,7,2,1,9,1946,1187,3,"GasA","Y",1336,0,2006,155830.759170798,77,1,0,1,0,1
260,150,14559,"1Fam",6,5,1,0,6,1932,1032,2,"GasA","Y",1258,0,2009,162359.925675039,91,1,0,1,0,1
261,55,9297,"1Fam",7,3,1,1,7,1959,560,3,"GasW","Y",970,0,2007,106044.190910424,64,1,0,0,1,1
262,60,11200,"1Fam",7,8,2,0,5,1935,636,4,"GasA","Y",1978,0,2010,222069.804745307,88,1,0,1,0,1
263,60,11851,"1Fam",7,5,2,0,9,1999,1314,3,"GasA","Y",943,0,2008,130931.984726523,24,1,0,1,0,1
264,50,9550,"2fmCon",10,5,1,1,6,2008,993,4,"GasA","Y",1217,0,2007,206044.554782258,15,0,0,1,0,1
265,74,8544,"1Fam",7,6,2,0,6,1980,1314,6,"GasA","Y",1512,0,2008,212367.630195662,43,1,0,1,0,1
266,69.3790508556864,11553,"Twnhs",5,7,2,0,8,2008,1698,3,"GasA","Y",1743,0,2009,206532.564539423,15,0,0,1,0,1
267,71,8004,"1Fam",4,5,2,0,3,1998,720,3,"GasA","Y",1192,0,2007,122099.655545215,25,1,0,1,0,1
268,72,14963,"1Fam",6,5,2,1,11,1941,1008,1,"GasA","Y",2624,0,2006,202615.716649861,82,1,0,1,0,1
269,49,7024,"2fmCon",5,7,2,0,6,1957,1078,3,"GasA","Y",1306,0,2006,136323.749197962,66,0,0,1,0,1
270,69.3790508556864,10437,"1Fam",6,5,1,0,7,1979,952,3,"GasA","Y",768,0,2007,128037.010573605,44,1,0,1,0,1
271,60,7200,"1Fam",4,7,3,1,8,1945,576,3,"GasA","Y",912,0,2008,98586.5148739634,78,1,0,1,0,1
272,32,70761,"1Fam",6,7,2,0,7,2007,1385,3,"GasA","Y",1456,0,2008,200370.319636797,16,1,0,1,0,1
273,70,5604,"1Fam",6,7,1,0,6,2000,616,3,"GasA","Y",1180,0,2010,146730.442730536,23,1,0,1,0,1
274,69.3790508556864,8366,"1Fam",5,6,1,1,7,1925,1444,4,"GasA","Y",971,0,2007,132090.556355187,98,1,0,1,0,1
275,70,10637,"2fmCon",5,4,1,0,10,1892,1040,2,"GasA","Y",1456,0,2007,104733.170432646,131,0,0,1,0,1
276,80,7588,"1Fam",5,7,2,0,7,1940,1273,4,"GasA","N",1644,0,2010,146108.280959638,83,1,0,1,0,0
277,60,8600,"1Fam",5,8,1,1,6,1930,600,3,"GasA","Y",1414,0,2010,138402.560713104,93,1,0,1,0,1
278,69.3790508556864,6762,"1Fam",6,7,1,0,6,1983,793,4,"GasA","Y",999,0,2009,171238.154933829,40,1,0,1,0,1
279,61,6204,"1Fam",6,5,1,0,6,1958,894,1,"GasA","N",894,0,2008,139642.727740544,65,1,0,1,0,0
280,62,17120,"1Fam",5,7,2,0,8,1960,1424,3,"GasA","Y",912,0,2009,190401.616310472,63,1,0,1,0,1
281,75,7990,"1Fam",4,5,1,0,6,1959,1311,3,"GasA","Y",1707,0,2007,153234.839903069,64,1,0,1,0,1
282,60,11194,"1Fam",8,8,1,1,6,1910,1144,1,"GasA","Y",1324,0,2009,221561.510914343,113,1,0,1,0,1
283,69.3790508556864,9142,"1Fam",7,6,2,0,4,1980,1518,1,"GasA","Y",1155,0,2008,239768.653688444,43,1,0,1,0,1
284,82,5400,"1Fam",7,6,2,0,8,1953,1204,3,"GasA","Y",2320,0,2007,237452.968414106,70,1,0,1,0,1
285,47,10624,"1Fam",6,7,2,0,9,1992,1151,2,"GasA","Y",1192,0,2007,192881.118866891,31,1,0,1,0,1
286,91,26178,"1Fam",5,6,2,0,8,1967,756,3,"GasA","Y",1422,0,2010,143382.297294785,56,1,0,1,0,1
287,83,8000,"1Fam",5,6,2,1,4,2006,1097,5,"GasA","Y",1113,0,2006,185911.887040712,17,1,0,1,0,1
288,40,11888,"1Fam",6,9,1,0,5,1979,1010,3,"GasA","Y",2554,0,2009,172029.602591005,44,1,0,1,0,1
289,66,7596,"1Fam",6,5,1,0,6,1918,1028,3,"GasA","N",1661,0,2006,163793.302775192,105,1,0,1,0,0
290,69,8834,"1Fam",6,7,2,0,9,2006,1470,4,"GasA","Y",1792,0,2007,197973.391094458,17,1,0,1,0,1
291,69.3790508556864,6240,"1Fam",6,5,1,1,5,1961,1057,2,"GasA","N",1719,0,2009,154020.438931068,62,1,0,1,0,0
292,69.3790508556864,12640,"1Fam",7,5,1,0,5,2003,1434,2,"GasA","Y",2614,0,2010,289425.703847269,20,1,0,1,0,1
293,70,3675,"1Fam",6,8,1,1,6,2007,936,2,"GasA","N",1790,0,2009,181223.216278974,16,1,0,1,0,0
294,75,7920,"TwnhsE",5,8,1,0,5,1936,1482,3,"GasW","Y",988,0,2007,94617.354402258,87,0,1,0,1,1
295,69,6060,"TwnhsE",5,5,1,0,5,1918,1262,2,"GasA","Y",1501,0,2007,122790.593412937,105,0,1,1,0,1
296,24,16770,"1Fam",8,5,1,0,8,1978,600,3,"GasA","Y",720,0,2009,163392.512137858,45,1,0,1,0,1
297,71,12394,"Duplex",6,5,2,0,6,2008,696,2,"GasA","Y",1111,0,2007,133452.390469954,15,0,0,1,0,1
298,53,14215,"1Fam",6,5,2,1,7,1996,864,4,"GasA","Y",1056,0,2009,191828.427979723,27,1,0,1,0,1
299,63,6000,"1Fam",5,6,2,0,7,1958,1073,2,"GasA","Y",1144,0,2008,124385.454513504,65,1,0,1,0,1
300,80,11606,"1Fam",7,8,2,1,5,1929,729,4,"GasA","Y",1786,0,2006,235287.435882857,94,1,0,1,0,1
301,92,9855,"TwnhsE",9,5,1,0,8,1936,907,3,"GasA","N",2078,0,2008,290884.880792801,87,0,1,1,0,0
302,110,9100,"1Fam",5,5,1,1,7,2007,1142,2,"GasA","Y",1471,0,2006,174510.277852535,16,1,0,1,0,1
303,94,7596,"1Fam",6,5,1,1,7,1961,970,3,"GasA","Y",2462,0,2009,171734.992871042,62,1,0,1,0,1
304,50,9360,"1Fam",7,5,2,1,8,2007,672,2,"GasA","Y",2161,0,2007,232004.277501262,16,1,0,1,0,1
305,69.3790508556864,11475,"TwnhsE",4,8,1,0,6,1958,1566,4,"GasA","Y",1224,0,2008,157901.395586839,65,0,1,1,0,1
306,63,8176,"1Fam",7,8,1,1,6,1955,720,3,"GasA","Y",1788,0,2007,173742.849134353,68,1,0,1,0,1
307,69.3790508556864,9430,"Duplex",5,5,1,0,12,2003,768,4,"GasA","Y",2630,0,2006,177543.866483127,20,0,0,1,0,1
308,105,4274,"TwnhsE",5,7,1,0,7,2004,1561,3,"GasA","Y",925,0,2007,166617.371941424,19,0,1,1,0,1
309,69.3790508556864,5500,"Duplex",7,7,2,1,4,1989,1199,2,"GasA","Y",1743,0,2010,186024.211624783,34,0,0,1,0,1
310,69.3790508556864,8800,"1Fam",6,5,1,0,3,2006,1276,3,"GasA","Y",1302,0,2007,162139.354937598,17,1,0,1,0,1
311,70,6380,"1Fam",8,6,2,0,4,1950,1248,3,"GasA","Y",1053,0,2009,174853.277888161,73,1,0,1,0,1
312,41,8520,"1Fam",5,5,2,0,5,2006,1190,3,"GasA","Y",1126,0,2006,131445.863299419,17,1,0,1,0,1
313,44,11049,"1Fam",5,5,1,0,8,1992,768,3,"GasA","Y",882,0,2007,147663.216901874,31,1,0,1,0,1
314,69,9500,"1Fam",6,5,2,0,5,1968,528,3,"GasA","Y",1440,0,2009,177002.862528507,55,1,0,1,0,1
315,69.3790508556864,2544,"1Fam",5,5,1,1,4,1936,1029,3,"GasA","Y",1152,0,2006,129166.306183973,87,1,0,1,0,1
316,58,1300,"1Fam",6,5,1,0,7,1955,1145,3,"GasA","Y",1097,0,2008,134441.395968998,68,1,0,1,0,1
317,75,8125,"1Fam",5,5,1,1,11,1925,824,3,"GasA","Y",912,0,2010,95649.9028665271,98,1,0,1,0,1
318,60,21000,"1Fam",8,6,1,1,6,1989,1705,3,"GasA","Y",2596,0,2007,342976.147545341,34,1,0,1,0,1
319,105,5586,"1Fam",7,5,2,0,8,2004,1092,3,"GasA","Y",2098,0,2009,237556.937887738,19,1,0,1,0,1
320,116,13568,"1Fam",7,5,1,1,8,1997,1494,3,"GasA","N",1774,0,2008,237021.991974698,26,1,0,1,0,0
321,56,7420,"Twnhs",5,7,1,0,5,1931,858,3,"GasA","Y",1482,0,2007,133914.473078318,92,0,0,1,0,1
322,85,3604,"1Fam",4,6,1,0,5,2005,936,3,"GasA","Y",1582,0,2006,186111.733229683,18,1,0,1,0,1
323,86,14585,"2fmCon",8,6,1,1,6,1961,660,3,"GasA","Y",1801,0,2010,197178.489256626,62,0,0,1,0,1
324,75,8462,"1Fam",6,5,2,0,6,1965,1004,2,"GasA","Y",1774,0,2010,136419.851544982,58,1,0,1,0,1
325,60,13907,"TwnhsE",7,5,1,0,5,1950,864,2,"GasA","Y",1456,0,2008,137169.742228196,73,0,1,1,0,1
326,60,6960,"1Fam",8,5,2,0,7,1969,1094,3,"GasA","Y",1296,0,2006,194011.226682233,54,1,0,1,0,1
327,40,4590,"1Fam",8,6,2,0,6,1965,686,2,"GasA","Y",860,0,2009,165483.54104503,58,1,0,1,0,1
328,92,10400,"TwnhsE",5,6,2,0,8,1920,1256,3,"GasA","Y",2332,0,2008,162273.063486016,103,0,1,1,0,1
329,69.3790508556864,6420,"1Fam",7,9,1,0,9,1918,804,3,"GasA","Y",1352,0,2007,142121.67773214,105,1,0,1,0,1
330,80,7819,"1Fam",8,5,2,0,4,2000,1063,3,"GasA","Y",1720,0,2008,226221.710269549,23,1,0,1,0,1
331,64,6762,"1Fam",7,7,1,0,4,1924,1057,3,"GasA","Y",1060,0,2006,173319.574546132,99,1,0,1,0,1
332,21,4400,"1Fam",6,6,1,1,8,1964,979,3,"GasA","N",720,0,2007,117578.620182719,59,1,0,1,0,0
333,74,9600,"1Fam",5,5,2,1,5,1920,697,3,"GasA","Y",1886,0,2006,172203.424618868,103,1,0,1,0,1
334,60,10667,"1Fam",5,5,1,0,5,1967,1362,3,"GasA","Y",1574,0,2007,138190.832900468,56,1,0,1,0,1
335,71,7844,"1Fam",6,5,2,0,7,1999,991,3,"GasA","Y",1056,0,2008,169601.055494267,24,1,0,1,0,1
336,81,6000,"1Fam",5,6,1,0,4,1912,1623,1,"GasA","Y",1026,0,2006,144146.587563895,111,1,0,1,0,1
337,69.3790508556864,8529,"1Fam",6,5,2,0,6,1978,1003,3,"GasA","Y",789,512,2008,111065.209287867,45,1,0,1,0,1
338,30,7420,"1Fam",8,5,1,0,9,1961,1269,3,"GasA","Y",1536,0,2007,186049.951321838,62,1,0,1,0,1
339,47,13710,"TwnhsE",5,6,1,1,6,1997,720,2,"GasA","Y",1775,0,2008,177560.84342435,26,0,1,1,0,1
340,69,7795,"1Fam",9,5,1,1,5,1995,998,3,"GasA","Y",1456,0,2007,265552.282602527,28,1,0,1,0,1
341,80,9591,"1Fam",5,5,1,0,7,2006,832,4,"GasA","Y",2295,0,2006,227856.614331976,17,1,0,1,0,1
342,60,10970,"1Fam",5,5,2,0,7,2005,918,2,"GasA","Y",1839,0,2008,206976.247869,18,1,0,1,0,1
343,98,10200,"1Fam",5,6,2,0,5,1958,1161,2,"GasA","Y",1041,0,2010,156275.710593498,65,1,0,1,0,1
344,50,12003,"1Fam",5,7,2,1,6,2005,1002,2,"GasA","Y",1048,0,2009,154446.713116018,18,1,0,1,0,1
345,69.3790508556864,10634,"1Fam",7,5,2,0,9,1991,1752,2,"GasA","Y",1344,0,2009,219688.090584793,32,1,0,1,0,1
346,64,13286,"Twnhs",7,6,2,1,5,1930,2109,2,"GasA","Y",2554,0,2006,246707.827451715,93,0,0,1,0,1
347,82,9100,"1Fam",6,6,0,0,8,1976,1428,2,"GasA","Y",1487,0,2006,211722.069151248,47,1,0,1,0,1
348,69.3790508556864,11846,"1Fam",7,8,2,1,9,2000,1742,3,"GasA","Y",1494,0,2007,215228.499846668,23,1,0,1,0,1
349,21,11316,"1Fam",6,4,1,1,6,1970,848,3,"GasA","Y",2256,0,2008,187033.106485102,53,1,0,1,0,1
350,43,4388,"TwnhsE",8,8,1,0,9,1908,1860,3,"GasA","Y",845,0,2009,238061.982234885,115,0,1,1,0,1
351,67,16321,"1Fam",7,7,1,0,5,2007,1040,3,"GasA","Y",1494,0,2009,213785.97661208,16,1,0,1,0,1
352,65,9206,"TwnhsE",5,7,1,1,6,1978,1053,4,"GasA","Y",1464,0,2009,183993.609698776,45,0,1,1,0,1
353,24,7795,"1Fam",6,5,2,0,6,1961,894,3,"GasA","Y",1640,0,2008,142198.385676631,62,1,0,1,0,1
354,80,14154,"1Fam",5,5,2,0,4,1999,616,2,"GasA","Y",864,0,2007,142365.645322232,24,1,0,1,0,1
355,149,8536,"1Fam",5,5,2,0,5,1992,940,3,"GasA","Y",630,0,2008,139638.823355987,31,1,0,1,0,1
356,107,2544,"1Fam",5,7,2,0,4,1996,1080,3,"GasA","Y",1142,0,2009,158960.627092514,27,1,0,1,0,1
357,102,8520,"Duplex",8,5,1,0,4,2005,1713,3,"GasA","Y",1144,0,2009,242534.355523732,18,0,0,1,0,1
358,60,10800,"1Fam",7,5,1,0,5,1910,1202,3,"GasA","Y",1163,0,2009,121247.388049277,113,1,0,1,0,1
359,41,6762,"TwnhsE",5,5,2,0,6,1976,858,2,"GasA","Y",1304,0,2008,134070.962589054,47,0,1,1,0,1
360,65,2117,"1Fam",7,5,1,0,5,1977,1324,3,"GasA","Y",1920,0,2009,162042.620269305,46,1,0,1,0,1
361,70,9464,"1Fam",7,6,2,0,5,1934,1057,2,"GasA","Y",1640,0,2010,145949.893396282,89,1,0,1,0,1
362,70,12822,"1Fam",8,5,2,0,9,1928,1021,4,"GasA","Y",1718,0,2009,182050.196060749,95,1,0,1,0,1
363,86,7879,"1Fam",6,5,1,0,6,2003,988,3,"GasA","Y",1493,0,2010,185910.596875372,20,1,0,1,0,1
364,69.3790508556864,16492,"1Fam",7,5,2,0,5,1910,525,3,"GasA","Y",1347,0,2010,155382.089315962,113,1,0,1,0,1
365,50,7301,"1Fam",6,6,2,0,6,2006,1086,3,"GasA","Y",1458,0,2010,193239.910011925,17,1,0,1,0,1
366,69.3790508556864,18450,"1Fam",5,5,2,0,8,2002,372,4,"GasA","Y",1196,0,2010,161512.824788078,21,1,0,1,0,1
367,71,11645,"1Fam",7,5,2,0,6,1960,761,4,"GasA","Y",864,0,2009,116649.12907771,63,1,0,1,0,1
368,52,159000,"1Fam",7,5,1,0,7,1993,768,3,"GasA","Y",1349,0,2010,181014.514735549,30,1,0,1,0,1
369,67,5600,"1Fam",8,5,1,0,8,1990,1164,2,"GasA","Y",1430,0,2010,182992.320578078,33,1,0,1,0,1
370,72,9548,"1Fam",5,5,2,1,6,1939,319,3,"GasA","Y",1220,0,2009,109714.069774655,84,1,0,1,0,1
371,78,7795,"1Fam",8,7,2,0,10,1965,1094,3,"GasA","Y",1820,0,2010,236902.560956489,58,1,0,1,0,1
372,100,8125,"1Fam",9,6,2,0,9,1993,0,2,"GasA","Y",1116,0,2009,185463.06662223,30,1,0,1,0,1
373,110,4928,"1Fam",6,5,2,1,6,1930,832,1,"GasA","Y",2034,0,2007,121709.003781477,93,1,0,1,0,1
374,92,1950,"1Fam",7,5,1,0,6,2008,943,0,"GasA","Y",1915,0,2009,180342.886720853,15,1,0,1,0,1
375,69,11911,"1Fam",5,5,1,1,8,1898,861,2,"GasA","Y",1200,0,2007,132465.060427369,125,1,0,1,0,1
376,60,8125,"1Fam",5,5,2,0,5,2002,738,3,"GasA","Y",1316,0,2009,192634.53006978,21,1,0,1,0,1
377,69.3790508556864,7875,"1Fam",7,5,1,0,5,1965,1064,3,"GasA","Y",1180,0,2009,186160.083769744,58,1,0,1,0,1
378,141,8450,"1Fam",7,8,2,0,6,1910,728,3,"GasA","Y",1317,0,2006,157487.179151859,113,1,0,1,0,1
379,86,8393,"1Fam",7,8,2,0,6,1941,1143,3,"GasA","N",1626,0,2007,208325.689517388,82,1,0,1,0,0
380,69.3790508556864,10402,"Duplex",6,5,2,0,6,1999,540,4,"GasA","Y",1287,0,2006,127187.142122417,24,0,0,1,0,1
381,66,8248,"1Fam",5,6,1,0,4,1958,951,3,"GasA","Y",2230,0,2006,167904.190952897,65,1,0,1,0,1
382,60,7000,"1Fam",7,5,3,0,6,1948,384,4,"GasA","Y",958,0,2009,107098.007777943,75,1,0,1,0,1
383,62,6858,"TwnhsE",6,7,1,0,6,2008,954,4,"GasA","Y",1319,0,2006,181001.455426108,15,0,1,1,0,1
384,75,9525,"1Fam",8,6,1,0,12,1930,832,2,"GasA","Y",1867,0,2009,177865.550384201,93,1,0,1,0,1
385,70,7018,"1Fam",5,5,2,0,5,2005,1107,2,"GasA","Y",848,0,2008,120364.545874777,18,1,0,1,0,1
386,55,46589,"1Fam",5,5,1,0,8,1965,1581,3,"GasA","Y",1768,0,2010,199707.221630912,58,1,0,1,0,1
387,75,11616,"1Fam",6,5,2,0,6,2003,1436,3,"GasA","Y",981,0,2006,171234.758197969,20,1,0,1,0,1
388,84,4500,"1Fam",6,5,1,0,6,1955,1288,3,"GasA","Y",2217,0,2009,166255.788128955,68,1,0,1,0,1
389,69.3790508556864,9320,"1Fam",5,6,2,0,7,1963,1208,4,"GasA","Y",923,0,2007,127393.27512434,60,1,0,1,0,1
390,75,9291,"1Fam",7,5,1,0,7,1973,940,3,"GasA","Y",1164,0,2010,153232.45104443,50,1,0,1,0,1
391,70,8121,"1Fam",6,5,1,1,7,1970,738,3,"GasA","Y",955,0,2006,115013.901777355,53,1,0,1,0,1
392,32,10800,"1Fam",6,6,2,0,6,1986,975,1,"GasA","Y",1144,0,2009,144609.259576474,37,1,0,1,0,1
393,70,13891,"1Fam",6,8,2,0,5,2002,1719,2,"GasA","Y",1232,0,2010,236983.913696903,21,1,0,1,0,1
394,95,14536,"1Fam",5,7,2,1,6,2005,1461,3,"GasA","Y",1644,0,2006,182603.295853573,18,1,0,1,0,1
395,38,13350,"1Fam",8,2,2,0,7,1971,866,2,"GasA","Y",1665,0,2008,212075.996903361,52,1,0,1,0,1
396,100,10041,"1Fam",5,5,1,0,7,1950,1533,3,"GasA","Y",2230,0,2008,182663.255194503,73,1,0,1,0,1
397,33,12416,"1Fam",7,5,2,0,5,2004,1408,3,"GasA","Y",1381,0,2010,167318.298322132,19,1,0,1,0,1
398,60,12342,"1Fam",7,5,2,0,5,1997,768,2,"GasA","Y",2643,0,2007,241672.772858023,26,1,0,1,0,1
399,50,8777,"Twnhs",6,6,1,0,3,1965,1249,4,"GasA","Y",1721,0,2009,154951.084776075,58,0,0,1,0,1
400,90,9248,"1Fam",5,5,1,1,6,2006,729,3,"GasA","Y",1915,0,2010,206743.051723141,17,1,0,1,0,1
401,60,9000,"1Fam",5,5,1,0,7,1966,600,1,"GasA","Y",800,0,2009,125148.85294505,57,1,0,1,0,1
402,63,10200,"1Fam",8,6,1,1,4,1991,1728,3,"GasA","Y",841,0,2006,276024.332324297,32,1,0,1,0,1
403,69.3790508556864,10800,"TwnhsE",4,5,2,0,11,1957,1252,4,"GasA","Y",3222,0,2010,213918.464664901,66,0,1,1,0,1
404,69.3790508556864,10364,"1Fam",5,6,1,0,5,2005,1064,3,"GasA","Y",1054,0,2010,135099.165698873,18,1,0,1,0,1
405,69.3790508556864,8820,"1Fam",7,6,2,0,4,1950,504,3,"GasA","Y",1026,0,2009,127117.318208642,73,1,0,1,0,1
406,74,6173,"1Fam",7,6,1,1,7,1951,1800,1,"GasA","Y",1077,0,2009,153630.202994627,72,1,0,1,0,1
407,118,40094,"2fmCon",5,7,1,1,5,1920,1728,2,"GasA","Y",720,0,2010,150478.85620298,103,0,0,1,0,1
408,88,10084,"1Fam",7,7,1,0,7,1918,858,2,"GasA","Y",1097,0,2009,127823.386883672,105,1,0,1,0,1
409,65,11500,"1Fam",7,4,2,1,4,1996,944,3,"GasA","N",1118,0,2009,173828.196005387,27,1,0,1,0,0
410,38,11838,"1Fam",8,5,2,1,6,1918,1522,3,"GasA","Y",2062,0,2008,270857.171623364,105,1,0,1,0,1
411,100,4130,"1Fam",8,6,2,0,6,1960,616,2,"GasA","Y",987,0,2008,145356.273820065,63,1,0,1,0,1
412,82,9416,"1Fam",8,5,1,0,5,1961,1194,3,"GasA","Y",1567,0,2009,236613.085905472,62,1,0,1,0,1
413,34,9000,"1Fam",5,5,1,1,6,2007,1138,2,"GasA","Y",1978,0,2008,192259.309539794,16,1,0,1,0,1
